fid;P50
1867;4.307559
1868;4.014464
1869;3.37053
1870;3.241697
1871;3.290874
1872;2.85921
1873;2.084871
1874;1.848359
1875;1.660417
1876;1.606
1877;1.627685
1878;1.660777
1879;1.72112
1880;1.738124
1881;1.695373
1882;1.565848
1883;1.643908
1884;1.641022
1885;1.367318
1886;1.443686
1887;1.442134
1888;1.394354
1889;1.400645
1890;2.075839
1891;2.270986
1892;2.355297
1893;2.637064
1894;2.879677
1895;2.959363
1896;2.534968
1897;1.801977
1898;1.87439
1899;2.027959
1900;1.773074
1901;1.745876
1902;1.772236
1903;1.676369
1904;1.902666
1905;1.742882
1906;1.626961
1907;1.50677
1908;1.801104
1909;1.618155
1910;0.91683
1911;0.862934
1912;0.809252
1913;0.753989
1914;0.72238
1915;0.692694
1916;0.694597
1917;0.673282
1918;0.749492
1919;0.842583
1920;0.870608
1921;0.744607
1922;1.097393
1923;1.786823
1924;2.136632
1925;2.34402
1926;2.737775
1927;5.063785
1928;5.363248
1929;5.896145
1930;1.538006
1931;5.843348
1932;11.836273
1933;12.725487
1934;13.176489
1935;13.607245
1936;12.682072
1937;9.82493
1938;9.812833
1939;10.368419
1940;4.739101
1941;1.796199
1942;1.572701
1943;1.444036
1944;1.423201
1945;1.28085
1946;1.09992
1947;4.728977
1948;8.190074
1949;1.402188
1950;1.270052
1951;8.649845
1952;35.502995
1953;37.817139
1954;37.702606
1955;36.480457
1956;32.523682
1957;17.230286
1958;7.738288
1959;30.755692
1960;28.716784
1961;18.303373
1962;11.409344
1963;13.769022
1964;0.235731
1965;0.053965
1966;0.214575
1967;0.323764
1968;0.402734
1969;0.443624
1970;0.475864
1971;0.424045
1972;0.326732
1973;4.635107
1974;4.473299
1975;4.393152
1976;4.184318
1977;4.150933
1978;3.982446
1979;3.785577
1980;3.3464
1981;3.344644
1982;2.578897
1983;1.607326
1984;1.55194
1985;1.437169
1986;1.45923
1987;1.45057
1988;1.506729
1989;1.513487
1990;1.349921
1991;1.32822
1992;1.575472
1993;1.456464
1994;1.368207
1995;1.388
1996;1.302096
1997;1.272763
1998;1.279469
1999;2.41117
2000;2.793713
2001;2.801699
2002;2.827539
2003;3.055303
2004;3.125612
2005;3.043793
2006;2.615494
2007;2.443301
2008;1.79875
2009;1.806659
2010;1.77882
2011;1.766506
2012;1.657629
2013;1.610968
2014;1.457202
2015;1.358425
2016;1.172974
2017;1.357173
2018;1.315428
2019;1.696745
2020;0.912332
2021;0.857378
2022;0.770575
2023;0.715177
2024;0.648611
2025;0.600232
2026;0.632105
2027;0.701127
2028;0.775009
2029;0.807909
2030;0.925514
2031;1.476287
2032;1.842015
2033;2.051761
2034;2.209517
2035;2.705079
2036;5.2335
2037;6.260807
2038;6.381846
2039;1.289907
2040;0.80739
2041;10.294251
2042;11.960716
2043;14.207831
2044;15.88707
2045;15.54851
2046;14.26656
2047;12.684694
2048;9.819353
2049;1.7325
2050;1.702358
2051;1.958003
2052;1.310865
2053;1.213504
2054;1.028846
2055;0.737199
2056;0.654753
2057;0.767496
2058;0.954698
2059;1.020999
2060;0.999955
2061;18.015669
2062;40.539001
2063;39.850182
2064;37.636436
2065;35.829353
2066;25.658581
2067;8.276173
2068;31.125025
2069;31.290098
2070;28.155684
2071;21.323759
2072;19.371447
2073;0.294376
2074;0.192246
2075;0.168748
2076;0.128134
2077;0.048581
2078;0.201444
2079;0.305444
2080;0.35467
2081;0.390863
2082;0.430909
2083;0.455375
2084;0.39053
2085;0.315199
2086;0.172686
2087;3.523437
2088;5.6974
2089;5.399182
2090;4.578693
2091;4.43792
2092;4.333912
2093;3.977105
2094;4.098292
2095;3.931568
2096;3.659727
2097;3.337784
2098;3.240763
2099;2.947518
2100;2.296808
2101;2.154586
2102;1.331078
2103;1.221291
2104;1.164113
2105;1.191272
2106;1.234636
2107;1.148563
2108;1.356487
2109;1.386687
2110;1.247183
2111;1.398779
2112;1.450528
2113;2.219984
2114;2.335638
2115;2.37092
2116;2.696423
2117;3.10148
2118;3.322618
2119;3.277841
2120;3.313513
2121;3.354144
2122;3.266202
2123;3.077755
2124;2.803848
2125;2.382041
2126;1.642998
2127;1.569106
2128;1.677306
2129;1.694209
2130;1.540806
2131;1.482952
2132;1.53066
2133;2.074679
2134;2.10121
2135;2.001735
2136;2.238127
2137;1.749382
2138;0.78204
2139;0.695929
2140;0.652983
2141;0.599641
2142;0.5416
2143;0.590117
2144;0.635742
2145;0.695345
2146;2.028848
2147;2.177226
2148;2.632127
2149;2.706218
2150;1.865109
2151;1.978152
2152;2.542317
2153;5.166142
2154;6.043805
2155;6.500731
2156;4.430879
2157;0.390049
2158;8.515759
2159;10.475572
2160;13.366879
2161;15.574077
2162;15.461447
2163;14.198451
2164;11.86331
2165;9.094153
2166;1.57192
2167;1.773098
2168;2.270185
2169;10.404093
2170;8.355925
2171;0.965115
2172;0.707984
2173;11.728559
2174;14.32602
2175;13.402229
2176;0.899539
2177;0.923248
2178;9.926785
2179;40.815437
2180;39.608746
2181;38.501373
2182;36.787582
2183;31.033669
2184;18.716772
2185;9.838928
2186;15.004055
2187;30.775509
2188;28.685143
2189;24.269505
2190;13.067944
2191;0.377867
2192;0.347457
2193;0.286281
2194;0.191326
2195;0.142312
2196;0.080369
2197;0.283039
2198;0.315429
2199;0.339184
2200;0.370605
2201;0.379746
2202;0.368793
2203;0.310854
2204;0.22072
2205;0.048669
2206;6.248646
2207;6.218864
2208;6.197866
2209;5.741151
2210;5.724058
2211;4.68116
2212;4.266232
2213;4.281676
2214;4.058047
2215;4.146636
2216;4.001178
2217;3.71553
2218;3.474421
2219;3.455503
2220;3.169848
2221;2.72944
2222;2.571525
2223;1.889143
2224;1.713588
2225;1.061507
2226;1.014654
2227;1.064691
2228;1.048277
2229;1.36439
2230;1.217671
2231;1.172716
2232;1.245383
2233;2.094473
2234;2.705084
2235;3.160136
2236;3.27318
2237;3.445404
2238;3.549514
2239;3.81668
2240;3.886944
2241;3.776973
2242;3.637335
2243;3.462198
2244;3.194752
2245;3.010852
2246;2.78262
2247;2.091476
2248;1.394584
2249;1.537688
2250;1.564513
2251;1.508963
2252;2.130344
2253;2.298613
2254;2.641887
2255;2.69841
2256;2.626174
2257;2.466945
2258;2.342449
2259;1.84275
2260;1.714551
2261;1.580871
2262;1.5659
2263;1.651803
2264;1.794852
2265;2.057504
2266;2.419677
2267;3.073919
2268;3.278732
2269;3.717819
2270;3.53696
2271;3.457195
2272;3.768178
2273;4.079008
2274;5.12749
2275;5.670713
2276;6.027472
2277;5.179523
2278;0.079569
2279;3.227314
2280;8.265496
2281;10.303185
2282;12.410387
2283;12.583131
2284;11.265976
2285;9.494308
2286;8.502152
2287;6.300645
2288;6.88885
2289;7.898724
2290;5.273877
2291;1.729032
2292;0.946062
2293;0.767002
2294;8.346367
2295;17.467777
2296;6.197197
2297;0.895007
2298;26.35902
2299;31.116274
2300;33.760193
2301;17.99238
2302;38.076485
2303;36.732391
2304;33.331593
2305;23.11931
2306;0.59451
2307;0.487399
2308;14.639296
2309;24.582846
2310;12.991734
2311;24.042786
2312;13.806365
2313;0.494134
2314;0.401993
2315;0.327712
2316;0.242899
2317;0.104931
2318;0.025268
2319;0.134921
2320;0.266404
2321;0.303912
2322;0.312541
2323;0.312426
2324;0.23118
2325;0.084384
2326;0.054379
2327;8.672798
2328;16.51889
2329;14.168463
2330;11.486208
2331;7.330961
2332;5.878655
2333;4.888791
2334;4.21992
2335;3.836415
2336;3.648442
2337;3.17887
2338;5.898293
2339;6.237523
2340;6.153876
2341;6.078845
2342;6.175694
2343;6.17944
2344;5.777297
2345;4.728199
2346;4.444243
2347;4.501487
2348;4.28926
2349;4.263875
2350;4.288091
2351;4.067265
2352;3.775319
2353;3.651216
2354;3.475616
2355;3.099234
2356;2.759688
2357;2.493564
2358;2.178876
2359;1.780466
2360;0.910899
2361;0.920511
2362;0.924192
2363;1.287671
2364;1.111653
2365;1.084402
2366;2.024992
2367;2.509388
2368;2.980316
2369;3.652585
2370;4.02667
2371;4.314246
2372;4.165815
2373;4.726062
2374;4.672118
2375;4.497991
2376;4.135478
2377;3.755902
2378;3.575288
2379;3.254876
2380;2.988501
2381;2.526835
2382;1.377619
2383;1.368675
2384;1.444899
2385;1.452605
2386;1.771078
2387;2.678593
2388;2.843592
2389;2.947235
2390;2.813239
2391;2.691831
2392;2.558514
2393;2.364652
2394;2.246043
2395;2.239733
2396;2.378891
2397;2.721146
2398;2.841283
2399;3.176579
2400;3.4224
2401;3.68933
2402;3.930907
2403;4.284272
2404;4.462177
2405;4.783827
2406;5.154489
2407;5.263752
2408;4.991302
2409;5.361934
2410;5.504729
2411;5.237758
2412;3.064527
2413;0.016009
2414;4.15108
2415;6.580569
2416;3.868463
2417;7.352988
2418;6.723363
2419;1.316665
2420;5.003455
2421;8.439266
2422;7.409365
2423;0.99055
2424;0.898891
2425;0.897313
2426;9.147616
2427;19.05632
2428;25.56337
2429;37.7761
2430;38.290733
2431;29.77458
2432;0.304338
2433;11.152145
2434;16.077507
2435;31.810858
2436;26.336384
2437;13.083981
2438;0.467351
2439;0.514738
2440;7.107227
2441;0.869035
2442;12.615463
2443;22.780306
2444;13.221066
2445;0.486088
2446;0.352673
2447;0.200264
2448;0.044066
2449;0.01982
2450;0.072681
2451;0.086503
2452;0.085575
2453;0.086044
2454;0.054822
2455;5.235343
2456;4.522373
2457;6.463734
2458;10.466492
2459;7.936109
2460;6.426651
2461;5.154628
2462;4.558067
2463;4.175724
2464;3.899019
2465;3.650057
2466;2.708933
2467;5.016957
2468;5.420198
2469;6.000758
2470;6.177012
2471;6.434331
2472;6.197909
2473;6.272426
2474;6.145753
2475;5.785994
2476;5.007146
2477;4.678386
2478;4.551366
2479;4.536496
2480;4.369619
2481;4.58664
2482;4.33647
2483;4.11337
2484;3.883202
2485;3.986864
2486;3.671972
2487;3.217311
2488;2.783896
2489;2.44919
2490;2.307635
2491;1.837399
2492;1.71343
2493;1.043377
2494;2.035443
2495;1.948155
2496;1.996693
2497;2.403698
2498;2.733035
2499;3.3228
2500;4.009403
2501;4.722164
2502;5.25378
2503;5.515924
2504;5.710456
2505;5.806549
2506;5.489264
2507;5.290243
2508;4.682868
2509;4.115496
2510;3.562178
2511;3.141082
2512;2.630479
2513;2.070155
2514;1.434682
2515;2.200413
2516;2.078057
2517;2.316583
2518;2.749232
2519;2.880786
2520;3.27784
2521;3.180583
2522;3.014217
2523;2.790072
2524;2.764646
2525;2.60881
2526;2.761928
2527;3.065386
2528;3.413152
2529;3.648105
2530;3.941779
2531;4.205698
2532;4.518487
2533;4.788812
2534;4.755911
2535;5.472163
2536;5.700013
2537;5.989561
2538;6.346063
2539;6.521569
2540;6.794072
2541;6.175148
2542;5.420831
2543;4.74021
2544;2.929959
2545;0.018528
2546;0.17253
2547;0.541087
2548;0.857
2549;1.129153
2550;1.235655
2551;1.279048
2552;1.19938
2553;1.064718
2554;1.130495
2555;7.302599
2556;9.804958
2557;15.289148
2558;26.005522
2559;31.920797
2560;35.651711
2561;35.606529
2562;31.935963
2563;17.523321
2564;0.115308
2565;21.878767
2566;26.863762
2567;24.293713
2568;19.950968
2569;10.342838
2570;0.503274
2571;0.824519
2572;1.01193
2573;1.102579
2574;11.61875
2575;16.951302
2576;0.624294
2577;0.465971
2578;0.229775
2579;3.510738
2580;9.616382
2581;7.709772
2582;5.990166
2583;4.805093
2584;4.246446
2585;3.778307
2586;3.512654
2587;3.303243
2588;2.325248
2589;4.69715
2590;4.857383
2591;5.401319
2592;5.763103
2593;6.107211
2594;6.514871
2595;6.315778
2596;6.146977
2597;6.238327
2598;5.540183
2599;5.390529
2600;4.595182
2601;4.63294
2602;4.642751
2603;4.698759
2604;4.81828
2605;4.750058
2606;4.510142
2607;4.293268
2608;4.547293
2609;4.292624
2610;3.723655
2611;3.270749
2612;2.850574
2613;2.538547
2614;2.4372
2615;2.275078
2616;2.093164
2617;2.492312
2618;2.495255
2619;2.570651
2620;2.790701
2621;3.120184
2622;3.658595
2623;4.561959
2624;5.381964
2625;6.158834
2626;6.969785
2627;7.428174
2628;7.401567
2629;6.811674
2630;6.269156
2631;5.475299
2632;4.706225
2633;4.062522
2634;3.438429
2635;2.918762
2636;2.559115
2637;1.49743
2638;2.475852
2639;2.44849
2640;2.649
2641;2.718117
2642;2.974909
2643;3.247693
2644;3.329634
2645;3.317001
2646;3.294333
2647;3.363336
2648;3.332306
2649;3.54904
2650;3.830207
2651;4.274154
2652;4.28428
2653;4.801337
2654;4.960541
2655;5.335724
2656;5.541085
2657;5.491159
2658;6.016668
2659;6.452985
2660;6.823901
2661;7.472812
2662;7.909389
2663;7.508592
2664;6.774012
2665;5.57496
2666;5.074941
2667;4.589682
2668;2.471082
2669;0.019816
2670;0.172497
2671;0.511243
2672;3.748085
2673;3.892762
2674;1.231985
2675;1.292045
2676;1.288014
2677;1.24279
2678;1.381181
2679;7.504716
2680;19.436134
2681;23.901928
2682;29.22345
2683;31.553471
2684;31.291037
2685;29.484074
2686;25.768969
2687;18.229319
2688;21.517467
2689;18.427256
2690;16.292107
2691;14.385685
2692;8.023088
2693;0.221354
2694;0.698924
2695;1.107763
2696;1.158072
2697;0.833481
2698;5.294739
2699;0.658706
2700;11.280893
2701;0.345842
2702;0.139892
2703;3.467023
2704;9.408028
2705;7.586944
2706;6.202078
2707;4.779564
2708;4.237583
2709;3.74004
2710;3.281219
2711;3.193331
2712;2.893767
2713;4.639297
2714;4.529866
2715;4.896516
2716;5.179246
2717;5.785276
2718;5.933675
2719;6.044137
2720;5.932195
2721;6.292365
2722;5.754128
2723;5.485416
2724;4.657192
2725;4.800104
2726;4.885633
2727;4.912621
2728;5.300806
2729;5.203505
2730;4.931771
2731;4.885001
2732;4.981651
2733;4.774848
2734;4.406978
2735;3.806847
2736;3.311941
2737;2.815859
2738;2.550353
2739;2.357573
2740;2.835874
2741;2.721658
2742;2.815027
2743;2.999303
2744;3.230799
2745;3.653686
2746;4.175295
2747;5.26782
2748;5.890439
2749;7.383229
2750;8.412961
2751;9.253952
2752;9.160631
2753;8.320525
2754;7.345039
2755;6.258407
2756;5.249301
2757;4.528363
2758;3.981857
2759;3.360424
2760;2.975814
2761;2.376587
2762;2.622968
2763;2.643939
2764;2.687474
2765;2.725605
2766;3.063035
2767;3.258371
2768;3.346633
2769;3.495489
2770;3.679891
2771;4.043704
2772;4.014229
2773;4.412453
2774;4.786784
2775;4.841735
2776;4.943299
2777;5.457527
2778;5.534568
2779;5.992465
2780;6.151625
2781;6.662313
2782;6.801033
2783;7.308082
2784;7.994242
2785;8.321545
2786;8.751741
2787;8.171926
2788;7.697658
2789;6.414046
2790;5.663974
2791;4.933295
2792;3.519219
2793;0.017857
2794;2.709728
2795;4.270642
2796;4.345145
2797;1.105924
2798;1.336914
2799;1.485365
2800;1.449558
2801;1.396062
2802;1.446744
2803;18.25585
2804;22.489702
2805;25.893717
2806;27.737347
2807;26.781351
2808;23.926237
2809;21.21747
2810;17.393602
2811;13.04142
2812;9.327907
2813;8.182727
2814;7.602193
2815;4.830969
2816;2.069909
2817;0.175734
2818;0.526448
2819;1.022085
2820;0.588478
2821;0.515428
2822;0.460364
2823;8.011723
2824;9.118328
2825;0.296483
2826;0.145228
2827;3.32792
2828;9.195785
2829;7.708043
2830;6.226797
2831;4.749421
2832;4.247757
2833;3.816248
2834;3.266462
2835;3.100832
2836;2.846639
2837;2.20308
2838;2.195515
2839;3.484079
2840;3.796719
2841;3.936182
2842;4.91918
2843;5.493511
2844;5.616035
2845;5.765055
2846;5.891653
2847;6.098116
2848;5.705366
2849;5.623328
2850;4.930007
2851;4.820912
2852;5.202164
2853;5.151015
2854;5.39198
2855;5.259931
2856;5.292712
2857;5.274047
2858;5.031769
2859;4.931133
2860;4.703164
2861;4.140924
2862;3.662672
2863;3.292367
2864;2.982665
2865;2.635176
2866;2.972363
2867;2.865226
2868;2.887239
2869;3.23353
2870;3.482303
2871;3.86515
2872;4.655852
2873;5.648267
2874;6.868894
2875;8.406153
2876;9.926332
2877;11.699553
2878;10.771875
2879;9.726601
2880;8.391104
2881;6.9519
2882;5.817403
2883;4.833383
2884;4.291095
2885;3.752954
2886;3.346512
2887;3.014492
2888;2.85113
2889;2.819169
2890;2.730002
2891;2.919888
2892;3.103119
2893;3.278807
2894;3.424309
2895;3.551363
2896;3.88458
2897;4.564983
2898;4.660433
2899;4.753404
2900;5.264597
2901;5.587162
2902;5.709026
2903;6.079466
2904;6.330955
2905;6.705101
2906;6.972647
2907;7.46291
2908;7.763955
2909;8.427099
2910;9.138007
2911;9.352993
2912;9.688924
2913;9.022212
2914;8.594965
2915;7.321528
2916;6.326527
2917;5.775723
2918;4.698415
2919;3.004801
2920;1.988887
2921;3.22257
2922;3.812363
2923;4.249138
2924;4.15621
2925;4.43839
2926;1.284543
2927;1.283657
2928;1.284239
2929;1.425372
2930;8.746029
2931;20.363285
2932;23.017393
2933;24.202444
2934;22.361284
2935;19.109383
2936;15.446701
2937;11.390471
2938;7.933074
2939;6.247765
2940;5.873256
2941;5.540741
2942;4.723053
2943;3.783446
2944;2.101774
2945;0.080712
2946;0.341003
2947;0.33324
2948;0.115214
2949;0.10921
2950;4.07655
2951;10.952028
2952;0.349991
2953;0.294265
2954;0.150764
2955;4.33389
2956;7.076782
2957;6.138995
2958;5.024036
2959;4.014472
2960;3.803378
2961;3.35497
2962;3.009057
2963;2.76691
2964;2.138177
2965;2.069655
2966;2.519447
2967;3.02929
2968;3.046123
2969;4.179324
2970;4.743654
2971;5.141093
2972;5.398524
2973;5.564424
2974;5.750531
2975;5.80799
2976;5.763008
2977;5.719098
2978;5.032394
2979;4.697335
2980;5.203072
2981;5.476078
2982;5.550621
2983;5.481022
2984;5.408284
2985;5.256408
2986;5.199794
2987;4.985377
2988;4.70514
2989;4.299389
2990;3.859967
2991;3.543736
2992;3.279353
2993;3.083686
2994;3.15944
2995;2.811682
2996;2.839644
2997;3.281994
2998;3.624712
2999;4.110281
3000;4.83994
3001;5.794862
3002;7.02601
3003;8.490322
3004;10.118119
3005;11.894675
3006;11.547678
3007;9.84324
3008;8.439892
3009;7.275897
3010;6.188908
3011;5.115591
3012;4.566998
3013;3.977073
3014;3.571045
3015;3.244912
3016;3.13496
3017;3.097433
3018;2.938346
3019;3.036332
3020;3.086747
3021;3.359275
3022;3.613546
3023;3.758822
3024;4.047967
3025;4.790139
3026;4.958673
3027;4.986066
3028;5.194549
3029;5.797897
3030;6.131037
3031;6.439367
3032;6.74934
3033;6.963408
3034;7.326219
3035;7.891017
3036;8.831221
3037;9.193376
3038;10.212069
3039;10.613389
3040;10.095723
3041;9.831452
3042;8.912921
3043;7.782775
3044;7.267082
3045;6.661954
3046;5.951283
3047;5.336578
3048;4.343086
3049;2.824533
3050;2.04636
3051;3.823913
3052;4.094978
3053;4.944346
3054;6.010899
3055;5.641078
3056;5.912186
3057;1.032282
3058;1.244191
3059;13.619605
3060;18.906067
3061;20.715004
3062;21.286242
3063;18.577467
3064;15.752736
3065;11.6991
3066;9.341993
3067;8.037498
3068;6.62421
3069;5.811284
3070;5.392774
3071;4.859589
3072;4.413796
3073;3.209718
3074;0.017466
3075;5.713501
3076;7.700963
3077;0.415336
3078;0.348681
3079;0.259494
3080;0.133207
3081;2.327349
3082;6.385955
3083;5.477355
3084;4.666616
3085;3.774008
3086;3.544506
3087;3.302105
3088;3.075219
3089;2.807004
3090;1.933281
3091;2.051074
3092;1.90297
3093;2.595094
3094;2.879832
3095;2.885743
3096;2.702307
3097;4.537421
3098;4.923625
3099;5.195618
3100;5.28487
3101;5.445384
3102;5.466358
3103;5.564314
3104;5.603821
3105;5.4759
3106;5.134553
3107;5.264795
3108;5.505851
3109;5.703582
3110;5.713526
3111;5.455308
3112;5.463339
3113;5.182724
3114;5.069779
3115;4.689867
3116;4.390116
3117;4.076842
3118;3.575323
3119;3.396397
3120;3.265001
3121;3.271964
3122;3.032341
3123;3.017604
3124;3.164643
3125;3.621097
3126;4.173375
3127;4.714336
3128;5.829322
3129;6.484399
3130;7.853663
3131;9.650219
3132;10.729559
3133;10.849639
3134;9.486199
3135;8.308646
3136;7.106754
3137;6.025778
3138;5.085582
3139;4.55839
3140;4.030656
3141;3.74294
3142;3.396454
3143;3.434138
3144;3.494123
3145;3.341894
3146;3.27983
3147;3.439052
3148;3.634695
3149;3.759809
3150;4.085004
3151;4.416067
3152;5.022623
3153;5.175016
3154;5.346727
3155;5.62474
3156;6.078184
3157;6.332719
3158;6.690646
3159;6.826242
3160;7.111636
3161;7.539579
3162;8.042521
3163;8.778362
3164;9.471554
3165;10.208778
3166;10.45802
3167;10.461871
3168;10.305656
3169;9.496801
3170;8.312206
3171;8.010651
3172;7.525908
3173;7.068515
3174;6.666743
3175;5.859382
3176;5.061543
3177;4.411051
3178;2.814011
3179;4.070606
3180;0.115563
3181;3.48216
3182;9.583079
3183;9.628043
3184;12.190727
3185;16.872196
3186;18.00848
3187;19.097797
3188;18.395855
3189;16.133226
3190;12.843422
3191;10.885441
3192;9.768948
3193;8.807237
3194;7.74796
3195;6.622163
3196;5.53122
3197;5.17511
3198;5.013327
3199;4.593591
3200;2.814948
3201;0.117629
3202;6.169933
3203;8.023715
3204;0.453143
3205;0.446337
3206;0.364097
3207;0.212974
3208;0.10449
3209;2.270506
3210;6.159326
3211;5.152216
3212;4.316332
3213;3.309619
3214;3.132679
3215;3.019615
3216;2.871878
3217;2.730552
3218;1.837994
3219;1.862454
3220;1.915855
3221;1.836474
3222;2.09114
3223;2.764123
3224;2.836001
3225;2.165115
3226;4.152212
3227;4.689136
3228;5.079976
3229;5.026741
3230;5.014155
3231;5.112009
3232;5.492996
3233;5.46102
3234;5.172377
3235;5.383162
3236;5.594071
3237;5.567086
3238;5.8044
3239;5.921299
3240;5.889069
3241;5.449115
3242;5.076596
3243;4.996625
3244;4.511807
3245;4.096832
3246;3.765847
3247;3.519592
3248;3.428673
3249;3.405355
3250;3.055327
3251;3.066156
3252;2.857292
3253;2.920516
3254;3.293152
3255;4.025492
3256;4.417786
3257;5.134786
3258;5.768987
3259;6.995376
3260;8.329373
3261;9.449986
3262;9.80571
3263;8.823133
3264;7.960038
3265;6.950622
3266;5.834102
3267;4.913681
3268;4.294946
3269;3.919158
3270;3.666232
3271;3.378575
3272;3.495789
3273;3.702966
3274;3.772324
3275;3.782987
3276;3.796833
3277;4.08374
3278;4.229712
3279;4.575955
